EmployeeId,LastName,FirstName,Title,BirthDate,HireDate,Address,City,State,Country,PostalCode,Phone,Fax,Email
1,Adams,Andrew,General Manager,1962-02-18 00:00:00,2002-08-14 00:00:00,11120 Jasper Ave NW,Edmonton,AB,Canada,T5K 2N1,+1 (780) 428-9482,+1 (780) 428-3457,andrew@chinookcorp.com
2,Edwards,Nancy,Sales Manager,1958-12-08 00:00:00,2002-05-01 00:00:00,825 8 Ave SW,Calgary,AB,Canada,T2P 2T3,+1 (403) 262-3443,+1 (403) 262-3322,nancy@chinookcorp.com
3,Peacock,Jane,Sales Support Agent,1973-08-29 00:00:00,2002-04-01 00:00:00,1111 6 Ave SW,Calgary,AB,Canada,T2P 5M5,+1 (403) 262-3443,+1 (403) 262-6712,jane@chinookcorp.com
4,Park,Margaret,Sales Support Agent,1947-09-19 00:00:00,2003-05-03 00:00:00,683 10 Street SW,Calgary,AB,Canada,T2P 5G3,+1 (403) 263-4423,+1 (403) 263-4289,margaret@chinookcorp.com
5,Johnson,Steve,Sales Support Agent,1965-03-03 00:00:00,2003-10-17 00:00:00,7727B 41 Ave,Calgary,AB,Canada,T3B 1Y7,1 (780) 836-9987,1 (780) 836-9543,steve@chinookcorp.com
6,Mitchell,Michael,IT Manager,1973-07-01 00:00:00,2003-10-17 00:00:00,5827 Bowness Road NW,Calgary,AB,Canada,T3B 0C5,+1 (403) 246-9887,+1 (403) 246-9899,michael@chinookcorp.com
7,King,Robert,IT Staff,1970-05-29 00:00:00,2004-01-02 00:00:00,590 Columbia Boulevard West,Lethbridge,AB,Canada,T1K 5N8,+1 (403) 456-9986,+1 (403) 456-8485,robert@chinookcorp.com
8,Callahan,Laura,IT Staff,1968-01-09 00:00:00,2004-03-04 00:00:00,923 7 ST NW,Lethbridge,AB,Canada,T1H 1Y8,+1 (403) 467-3351,+1 (403) 467-8772,laura@chinookcorp.com
AlbumId,Title
2765,Réu Confesso,Tim Maia,217391,7189874,0.99
2766,O Que Me Importa,NULL,153155,4977852,0.99
2767,Gostava Tanto De Você,NULL,253805,8380077,0.99
2768,Você,NULL,242599,7911702,0.99
2769,Não Quero Dinheiro,NULL,152607,5031797,0.99
2770,Eu Amo Você,NULL,242782,7914628,0.99
2771,A Festa Do Santo Reis,NULL,159791,5204995,0.99
2772,I Don't Know What To Do With Myself,NULL,221387,7251478,0.99
2773,Padre Cícero,NULL,139598,4581685,0.99
2774,Nosso Adeus,NULL,206471,6793270,0.99
2775,Canário Do Reino,NULL,139337,4552858,0.99
2776,Preciso Ser Amado,NULL,174001,5618895,0.99
2777,Balanço,NULL,209737,6890327,0.99
2778,Preciso Aprender A Ser Só,NULL,162220,5213894,0.99
2779,Esta É A Canção,NULL,184450,6069933,0.99
2780,Formigueiro,NULL,252943,8455132,0.99
2781,Comida,Titãs,322612,10786578,0.99
2782,Go Back,Titãs,230504,7668899,0.99
2783,Prá Dizer Adeus,Titãs,222484,7382048,0.99
2784,Família,Titãs,218331,7267458,0.99
2785,Os Cegos Do Castelo,Titãs,296829,9868187,0.99
2786,O Pulso,Titãs,199131,6566998,0.99
2787,Marvin,Titãs,264359,8741444,0.99
2788,Nem 5 Minutos Guardados,Titãs,245995,8143797,0.99
2789,Flores,Titãs,215510,7148017,0.99
2790,Palavras,Titãs,158458,5285715,0.99
2791,Hereditário,Titãs,151693,5020547,0.99
2792,A Melhor Forma,Titãs,191503,6349938,0.99
2793,Cabeça Dinossauro,Titãs,37120,1220930,0.99
2794,32 Dentes,Titãs,184946,6157904,0.99
2795,Bichos Escrotos (Vinheta),Titãs,104986,3503755,0.99
2796,Não Vou Lutar,Titãs,189988,6308613,0.99
2797,Homem Primata (Vinheta),Titãs,34168,1124909,0.99
2798,Homem Primata,Titãs,195500,6486470,0.99
2799,Polícia (Vinheta),Titãs,56111,1824213,0.99
2800,Querem Meu Sangue,Titãs,212401,7069773,0.99
2801,Diversão,Titãs,285936,9531268,0.99
2802,Televisão,Titãs,293668,9776548,0.99
2803,Sonifera Ilha,Branco Mello/Carlos Barmack/Ciro Pessoa/Marcelo Fromer/Toni Belloto,170684,5678290,0.99
2804,Lugar Nenhum,Arnaldo Antunes/Charles Gavin/Marcelo Fromer/Sérgio Britto/Toni Bellotto,195840,6472780,0.99
2805,Sua Impossivel Chance,Nando Reis,246622,8073248,0.99
2806,Desordem,Charles Gavin/Marcelo Fromer/Sérgio Britto,213289,7067340,0.99
2807,Não Vou Me Adaptar,Arnaldo Antunes,221831,7304656,0.99
2808,Domingo,Sérgio Britto/Toni Bellotto,208613,6883180,0.99
2809,Amanhã Não Se Sabe,Sérgio Britto,189440,6243967,0.99
2810,Caras Como Eu,Toni Bellotto,183092,5999048,0.99
2811,Senhora E Senhor,Arnaldo Anutnes/Marcelo Fromer/Paulo Miklos,203702,6733733,0.99
2812,Era Uma Vez,Arnaldo Anutnes/Branco Mello/Marcelo Fromer/Sergio Brotto/Toni Bellotto,224261,7453156,0.99
2813,Miséria,Arnaldo Antunes/Britto, SergioMiklos, Paulo,262191,8727645,0.99
2814,Insensível,Sérgio Britto,207830,6893664,0.99
2815,Eu E Ela,Nando Reis,276035,9138846,0.99
2816,Toda Cor,Ciro Pressoa/Marcelo Fromer,209084,6939176,0.99
2817,É Preciso Saber Viver,Erasmo Carlos/Roberto Carlos,251115,8271418,0.99
2818,Senhor Delegado/Eu Não Aguento,Antonio Lopes,156656,5277983,0.99
2819,Battlestar Galactica: The Story So Far,NULL,2622250,490750393,1.99
2820,Occupation / Precipice,NULL,5286953,1054423946,1.99
2821,Exodus, Pt. 1,NULL,2621708,475079441,1.99
2822,Exodus, Pt. 2,NULL,2618000,466820021,1.99
2823,Collaborators,NULL,2626626,483484911,1.99
2824,Torn,NULL,2631291,495262585,1.99
2825,A Measure of Salvation,NULL,2563938,489715554,1.99
2826,Hero,NULL,2713755,506896959,1.99
2827,Unfinished Business,NULL,2622038,528499160,1.99
2828,The Passage,NULL,2623875,490375760,1.99
2829,The Eye of Jupiter,NULL,2618750,517909587,1.99
2830,Rapture,NULL,2624541,508406153,1.99
2831,Taking a Break from All Your Worries,NULL,2624207,492700163,1.99
2832,The Woman King,NULL,2626376,552893447,1.99
2833,A Day In the Life,NULL,2620245,462818231,1.99
2834,Dirty Hands,NULL,2627961,537648614,1.99
2835,Maelstrom,NULL,2622372,514154275,1.99
2836,The Son Also Rises,NULL,2621830,499258498,1.99
2837,Crossroads, Pt. 1,NULL,2622622,486233524,1.99
2838,Crossroads, Pt. 2,NULL,2869953,497335706,1.99
2839,Genesis,NULL,2611986,515671080,1.99
2840,Don't Look Back,NULL,2571154,493628775,1.99
2841,One Giant Leap,NULL,2607649,521616246,1.99
2842,Collision,NULL,2605480,526182322,1.99
2843,Hiros,NULL,2533575,488835454,1.99
2844,Better Halves,NULL,2573031,549353481,1.99
2845,Nothing to Hide,NULL,2605647,510058181,1.99
2846,Seven Minutes to Midnight,NULL,2613988,515590682,1.99
2847,Homecoming,NULL,2601351,516015339,1.99
2848,Six Months Ago,NULL,2602852,505133869,1.99
2849,Fallout,NULL,2594761,501145440,1.99
2850,The Fix,NULL,2600266,507026323,1.99
2851,Distractions,NULL,2590382,537111289,1.99
2852,Run!,NULL,2602602,542936677,1.99
2853,Unexpected,NULL,2598139,511777758,1.99
2854,Company Man,NULL,2601226,493168135,1.99
2855,Company Man,NULL,2601101,503786316,1.99
2856,Parasite,NULL,2602727,487461520,1.99
2857,A Tale of Two Cities,NULL,2636970,513691652,1.99
2858,Lost (Pilot, Part 1) [Premiere],NULL,2548875,217124866,1.99
2859,Man of Science, Man of Faith (Premiere),NULL,2612250,543342028,1.99
2860,Adrift,NULL,2564958,502663995,1.99
2861,Lost (Pilot, Part 2),NULL,2436583,204995876,1.99
2862,The Glass Ballerina,NULL,2637458,535729216,1.99
2863,Further Instructions,NULL,2563980,502041019,1.99
2864,Orientation,NULL,2609083,500600434,1.99
2865,Tabula Rasa,NULL,2627105,210526410,1.99
2866,Every Man for Himself,NULL,2637387,513803546,1.99
2867,Everybody Hates Hugo,NULL,2609192,498163145,1.99
2868,Walkabout,NULL,2587370,207748198,1.99
2869,...And Found,NULL,2563833,500330548,1.99
2870,The Cost of Living,NULL,2637500,505647192,1.99
2871,White Rabbit,NULL,2571965,201654606,1.99
2872,Abandoned,NULL,2587041,537348711,1.99
2873,House of the Rising Sun,NULL,2590032,210379525,1.99
2874,I Do,NULL,2627791,504676825,1.99
2875,Not In Portland,NULL,2637303,499061234,1.99
2876,Not In Portland,NULL,2637345,510546847,1.99
2877,The Moth,NULL,2631327,228896396,1.99
2878,The Other 48 Days,NULL,2610625,535256753,1.99
2879,Collision,NULL,2564916,475656544,1.99
2880,Confidence Man,NULL,2615244,223756475,1.99
2881,Flashes Before Your Eyes,NULL,2636636,537760755,1.99
2882,Lost Survival Guide,NULL,2632590,486675063,1.99
2883,Solitary,NULL,2612894,207045178,1.99
2884,What Kate Did,NULL,2610250,484583988,1.99
2885,Raised By Another,NULL,2590459,223623810,1.99
2886,Stranger In a Strange Land,NULL,2636428,505056021,1.99
2887,The 23rd Psalm,NULL,2610416,487401604,1.99
2888,All the Best Cowboys Have Daddy Issues,NULL,2555492,211743651,1.99
2889,The Hunting Party,NULL,2611333,520350364,1.99
2890,Tricia Tanaka Is Dead,NULL,2635010,548197162,1.99
2891,Enter 77,NULL,2629796,517521422,1.99
2892,Fire + Water,NULL,2600333,488458695,1.99
2893,Whatever the Case May Be,NULL,2616410,183867185,1.99
2894,Hearts and Minds,NULL,2619462,207607466,1.99
2895,Par Avion,NULL,2629879,517079642,1.99
2896,The Long Con,NULL,2679583,518376636,1.99
2897,One of Them,NULL,2698791,542332389,1.99
2898,Special,NULL,2618530,219961967,1.99
2899,The Man from Tallahassee,NULL,2637637,550893556,1.99
2900,Exposé,NULL,2593760,511338017,1.99
2901,Homecoming,NULL,2515882,210675221,1.99
2902,Maternity Leave,NULL,2780416,555244214,1.99
2903,Left Behind,NULL,2635343,538491964,1.99
2904,Outlaws,NULL,2619887,206500939,1.99
2905,The Whole Truth,NULL,2610125,495487014,1.99
2906,...In Translation,NULL,2604575,215441983,1.99
2907,Lockdown,NULL,2610250,543886056,1.99
2908,One of Us,NULL,2638096,502387276,1.99
2909,Catch-22,NULL,2561394,489773399,1.99
2910,Dave,NULL,2825166,574325829,1.99
2911,Numbers,NULL,2609772,214709143,1.99
2912,D.O.C.,NULL,2616032,518556641,1.99
2913,Deus Ex Machina,NULL,2582009,214996732,1.99
2914,S.O.S.,NULL,2639541,517979269,1.99
2915,Do No Harm,NULL,2618487,212039309,1.99
2916,Two for the Road,NULL,2610958,502404558,1.99
2917,The Greater Good,NULL,2617784,214130273,1.99
2918,"?",NULL,2782333,528227089,1.99
2919,Born to Run,NULL,2618619,213772057,1.99
2920,Three Minutes,NULL,2763666,531556853,1.99
2921,Exodus (Part 1),NULL,2620747,213107744,1.99
2922,Live Together, Die Alone, Pt. 1,NULL,2478041,457364940,1.99
2923,Exodus (Part 2) [Season Finale],NULL,2605557,208667059,1.99
2924,Live Together, Die Alone, Pt. 2,NULL,2656531,503619265,1.99
2925,Exodus (Part 3) [Season Finale],NULL,2619869,197937785,1.99
2926,Zoo Station,U2,276349,9056902,0.99
2927,Even Better Than The Real Thing,U2,221361,7279392,0.99
2928,One,U2,276192,9158892,0.99
2929,Until The End Of The World,U2,278700,9132485,0.99
2930,Who's Gonna Ride Your Wild Horses,U2,316551,10304369,0.99
2931,So Cruel,U2,349492,11527614,0.99
2932,The Fly,U2,268982,8825399,0.99
2933,Mysterious Ways,U2,243826,8062057,0.99
2934,Tryin' To Throw Your Arms Around The World,U2,232463,7612124,0.99
2935,Ultraviolet (Light My Way),U2,330788,10754631,0.99
2936,Acrobat,U2,270288,8824723,0.99
2937,Love Is Blindness,U2,263497,8531766,0.99
2938,Beautiful Day,Adam Clayton, Bono, Larry Mullen, The Edge,248163,8056723,0.99
2939,Stuck In A Moment You Can't Get Out Of,Adam Clayton, Bono, Larry Mullen, The Edge,272378,8997366,0.99
2940,Elevation,Adam Clayton, Bono, Larry Mullen, The Edge,227552,7479414,0.99
2941,Walk On,Adam Clayton, Bono, Larry Mullen, The Edge,296280,9800861,0.99
2942,Kite,Adam Clayton, Bono, Larry Mullen, The Edge,266893,8765761,0.99
2943,In A Little While,Adam Clayton, Bono, Larry Mullen, The Edge,219271,7189647,0.99
2944,Wild Honey,Adam Clayton, Bono, Larry Mullen, The Edge,226768,7466069,0.99
2945,Peace On Earth,Adam Clayton, Bono, Larry Mullen, The Edge,288496,9476171,0.99
2946,When I Look At The World,Adam Clayton, Bono, Larry Mullen, The Edge,257776,8500491,0.99
2947,New York,Adam Clayton, Bono, Larry Mullen, The Edge,330370,10862323,0.99
2948,Grace,Adam Clayton, Bono, Larry Mullen, The Edge,330657,10877148,0.99
2949,The Three Sunrises,U2,234788,7717990,0.99
2950,Spanish Eyes,U2,196702,6392710,0.99
2951,Sweetest Thing,U2,185103,6154896,0.99
2952,Love Comes Tumbling,U2,282671,9328802,0.99
2953,Bass Trap,U2,213289,6834107,0.99
2954,Dancing Barefoot,Ivan Kral/Patti Smith,287895,9488294,0.99
2955,Everlasting Love,Buzz Cason/Mac Gayden,202631,6708932,0.99
2956,Unchained Melody,Alex North/Hy Zaret,294164,9597568,0.99
2957,Walk To The Water,U2,289253,9523336,0.99
2958,Luminous Times (Hold On To Love),Brian Eno/U2,277760,9015513,0.99
2959,Hallelujah Here She Comes,U2,242364,8027028,0.99
2960,Silver And Gold,Bono,279875,9199746,0.99
2961,Endless Deep,U2,179879,5899070,0.99
2962,A Room At The Heartbreak Hotel,U2,274546,9015416,0.99
2963,Trash, Trampoline And The Party Girl,U2,153965,5083523,0.99
2964,Vertigo,Adam Clayton, Bono, Larry Mullen & The Edge,194612,6329502,0.99
2965,Miracle Drug,Adam Clayton, Bono, Larry Mullen & The Edge,239124,7760916,0.99
2966,Sometimes You Can't Make It On Your Own,Adam Clayton, Bono, Larry Mullen & The Edge,308976,10112863,0.99
2967,Love And Peace Or Else,Adam Clayton, Bono, Larry Mullen & The Edge,290690,9476723,0.99
2968,City Of Blinding Lights,Adam Clayton, Bono, Larry Mullen & The Edge,347951,11432026,0.99
2969,All Because Of You,Adam Clayton, Bono, Larry Mullen & The Edge,219141,7198014,0.99
2970,A Man And A Woman,Adam Clayton, Bono, Larry Mullen & The Edge,270132,8938285,0.99
2971,Crumbs From Your Table,Adam Clayton, Bono, Larry Mullen & The Edge,303568,9892349,0.99
2972,One Step Closer,Adam Clayton, Bono, Larry Mullen & The Edge,231680,7512912,0.99
2973,Original Of The Species,Adam Clayton, Bono, Larry Mullen & The Edge,281443,9230041,0.99
2974,Yahweh,Adam Clayton, Bono, Larry Mullen & The Edge,262034,8636998,0.99
2975,Discotheque,Bono, The Edge, Adam Clayton, and Larry Mullen,319582,10442206,0.99
2976,Do You Feel Loved,Bono, The Edge, Adam Clayton, and Larry Mullen,307539,10122694,0.99
2977,Mofo,Bono, The Edge, Adam Clayton, and Larry Mullen,349178,11583042,0.99
2978,If God Will Send His Angels,Bono, The Edge, Adam Clayton, and Larry Mullen,322533,10563329,0.99
2979,Staring At The Sun,Bono, The Edge, Adam Clayton, and Larry Mullen,276924,9082838,0.99
2980,Last Night On Earth,Bono, The Edge, Adam Clayton, and Larry Mullen,285753,9401017,0.99
2981,Gone,Bono, The Edge, Adam Clayton, and Larry Mullen,266866,8746301,0.99
2982,Miami,Bono, The Edge, Adam Clayton, and Larry Mullen,293041,9741603,0.99
2983,The Playboy Mansion,Bono, The Edge, Adam Clayton, and Larry Mullen,280555,9274144,0.99
2984,If You Wear That Velvet Dress,Bono, The Edge, Adam Clayton, and Larry Mullen,315167,10227333,0.99
2985,Please,Bono, The Edge, Adam Clayton, and Larry Mullen,302602,9909484,0.99
2986,Wake Up Dead Man,Bono, The Edge, Adam Clayton, and Larry Mullen,292832,9515903,0.99
2987,Helter Skelter,Lennon, John/McCartney, Paul,187350,6097636,0.99
2988,Van Diemen's Land,Bono/Clayton, Adam/Mullen Jr., Larry/The Edge,186044,5990280,0.99
2989,Desire,Bono/Clayton, Adam/Mullen Jr., Larry/The Edge,179226,5874535,0.99
2990,Hawkmoon 269,Bono/Clayton, Adam/Mullen Jr., Larry/The Edge,382458,12494987,0.99
2991,All Along The Watchtower,Dylan, Bob,264568,8623572,0.99
2992,I Still Haven't Found What I'm Looking for,Bono/Clayton, Adam/Mullen Jr., Larry/The Edge,353567,11542247,0.99
2993,Freedom For My People,Mabins, Macie/Magee, Sterling/Robinson, Bobby,38164,1249764,0.99
2994,Silver And Gold,Bono/Clayton, Adam/Mullen Jr., Larry/The Edge,349831,11450194,0.99
2995,Pride (In The Name Of Love),Bono/Clayton, Adam/Mullen Jr., Larry/The Edge,267807,8806361,0.99
2996,Angel Of Harlem,Bono/Clayton, Adam/Mullen Jr., Larry/The Edge,229276,7498022,0.99
2997,Love Rescue Me,Bono/Clayton, Adam/Dylan, Bob/Mullen Jr., Larry/The Edge,384522,12508716,0.99
2998,When Love Comes To Town,Bono/Clayton, Adam/Mullen Jr., Larry/The Edge,255869,8340954,0.99
2999,Heartland,Bono/Clayton, Adam/Mullen Jr., Larry/The Edge,303360,9867748,0.99
3000,God Part II,Bono/Clayton, Adam/Mullen Jr., Larry/The Edge,195604,6497570,0.99
3001,The Star Spangled Banner,Hendrix, Jimi,43232,1385810,0.99
3002,Bullet The Blue Sky,Bono/Clayton, Adam/Mullen Jr., Larry/The Edge,337005,10993607,0.99
3003,All I Want Is You,Bono/Clayton, Adam/Mullen Jr., Larry/The Edge,390243,12729820,0.99
3004,Pride (In The Name Of Love),U2,230243,7549085,0.99
3005,New Year's Day,U2,258925,8491818,0.99
3006,With Or Without You,U2,299023,9765188,0.99
3007,I Still Haven't Found What I'm Looking For,U2,280764,9306737,0.99
3008,Sunday Bloody Sunday,U2,282174,9269668,0.99
3009,Bad,U2,351817,11628058,0.99
3010,Where The Streets Have No Name,U2,276218,9042305,0.99
3011,I Will Follow,U2,218253,7184825,0.99
3012,The Unforgettable Fire,U2,295183,9684664,0.99
3013,Sweetest Thing,U2 & Daragh O'Toole,183066,6071385,0.99
3014,Desire,U2,179853,5893206,0.99
3015,When Love Comes To Town,U2,258194,8479525,0.99
3016,Angel Of Harlem,U2,230217,7527339,0.99
3017,All I Want Is You,U2 & Van Dyke Parks,591986,19202252,0.99
3018,Sunday Bloody Sunday,U2,278204,9140849,0.99
3019,Seconds,U2,191582,6352121,0.99
3020,New Year's Day,U2,336274,11054732,0.99
3021,Like A Song...,U2,287294,9365379,0.99
3022,Drowning Man,U2,254458,8457066,0.99
3023,The Refugee,U2,221283,7374043,0.99
3024,Two Hearts Beat As One,U2,243487,7998323,0.99
3025,Red Light,U2,225854,7453704,0.99
3026,Surrender,U2,333505,11221406,0.99
3027,"40",U2,157962,5251767,0.99
3028,Zooropa,U2; Bono,392359,12807979,0.99
3029,Babyface,U2; Bono,241998,7942573,0.99
3030,Numb,U2; Edge, The,260284,8577861,0.99
3031,Lemon,U2; Bono,418324,13988878,0.99
3032,Stay (Faraway, So Close!),U2; Bono,298475,9785480,0.99
3033,Daddy's Gonna Pay For Your Crashed Car,U2; Bono,320287,10609581,0.99
3034,Some Days Are Better Than Others,U2; Bono,257436,8417690,0.99
3035,The First Time,U2; Bono,225697,7247651,0.99
3036,Dirty Day,U2; Bono & Edge, The,324440,10652877,0.99
3037,The Wanderer,U2; Bono,283951,9258717,0.99
3038,Breakfast In Bed,NULL,196179,6513325,0.99
3039,Where Did I Go Wrong,NULL,226742,7485054,0.99
3040,I Would Do For You,NULL,334524,11193602,0.99
3041,Homely Girl,NULL,203833,6790788,0.99
3042,Here I Am (Come And Take Me),NULL,242102,8106249,0.99
3043,Kingston Town,NULL,226951,7638236,0.99
3044,Wear You To The Ball,NULL,213342,7159527,0.99
3045,(I Can't Help) Falling In Love With You,NULL,207568,6905623,0.99
3046,Higher Ground,NULL,260179,8665244,0.99
3047,Bring Me Your Cup,NULL,341498,11346114,0.99
3048,C'est La Vie,NULL,270053,9031661,0.99
3049,Reggae Music,NULL,245106,8203931,0.99
3050,Superstition,NULL,319582,10728099,0.99
3051,Until My Dying Day,NULL,235807,7886195,0.99
3052,Where Have All The Good Times Gone?,Ray Davies,186723,6063937,0.99
3053,Hang 'Em High,Alex Van Halen/David Lee Roth/Edward Van Halen/Michael Anthony,210259,6872314,0.99
3054,Cathedral,Alex Van Halen/David Lee Roth/Edward Van Halen/Michael Anthony,82860,2650998,0.99
3055,Secrets,Alex Van Halen/David Lee Roth/Edward Van Halen/Michael Anthony,206968,6803255,0.99
3056,Intruder,Alex Van Halen/David Lee Roth/Edward Van Halen/Michael Anthony,100153,3282142,0.99
3057,(Oh) Pretty Woman,Bill Dees/Roy Orbison,174680,5665828,0.99
3058,Dancing In The Street,Ivy Jo Hunter/Marvin Gaye/William Stevenson,225985,7461499,0.99
3059,Little Guitars (Intro),Alex Van Halen/David Lee Roth/Edward Van Halen/Michael Anthony,42240,1439530,0.99
3060,Little Guitars,Alex Van Halen/David Lee Roth/Edward Van Halen/Michael Anthony,228806,7453043,0.99
3061,Big Bad Bill (Is Sweet William Now),Jack Yellen/Milton Ager,165146,5489609,0.99
3062,The Full Bug,Alex Van Halen/David Lee Roth/Edward Van Halen/Michael Anthony,201116,6551013,0.99
3063,Happy Trails,Dale Evans,65488,2111141,0.99
3064,Eruption,Edward Van Halen, Alex Van Halen, David Lee Roth, Michael Anthony,102164,3272891,0.99
3065,Ain't Talkin' 'bout Love,Edward Van Halen, Alex Van Halen, David Lee Roth, Michael Anthony,228336,7569506,0.99
3066,Runnin' With The Devil,Edward Van Halen, Alex Van Halen, David Lee Roth, Michael Anthony,215902,7061901,0.99
3067,Dance the Night Away,Edward Van Halen, Alex Van Halen, David Lee Roth, Michael Anthony,185965,6087433,0.99
3068,And the Cradle Will Rock...,Edward Van Halen, Alex Van Halen, David Lee Roth, Michael Anthony,213968,7011402,0.99
3069,Unchained,Edward Van Halen, Alex Van Halen, David Lee Roth, Michael Anthony,208953,6777078,0.99
3070,Jump,Edward Van Halen, Alex Van Halen, David Lee Roth,241711,7911090,0.99
3071,Panama,Edward Van Halen, Alex Van Halen, David Lee Roth,211853,6921784,0.99
3072,Why Can't This Be Love,Van Halen,227761,7457655,0.99
3073,Dreams,Edward Van Halen, Alex Van Halen, Michael Anthony,/Edward Van Halen, Alex Van Halen, Michael Anthony, Sammy Hagar,291813,9504119,0.99
3074,When It's Love,Edward Van Halen, Alex Van Halen, Michael Anthony,/Edward Van Halen, Alex Van Halen, Michael Anthony, Sammy Hagar,338991,11049966,0.99
3075,Poundcake,Edward Van Halen, Alex Van Halen, Michael Anthony,/Edward Van Halen, Alex Van Halen, Michael Anthony, Sammy Hagar,321854,10366978,0.99
3076,Right Now,Van Halen,321828,10503352,0.99
3077,Can't Stop Loving You,Van Halen,248502,8107896,0.99
3078,Humans Being,Edward Van Halen, Alex Van Halen, Michael Anthony,/Edward Van Halen, Alex Van Halen, Michael Anthony, Sammy Hagar,308950,10014683,0.99
3079,Can't Get This Stuff No More,Edward Van Halen, Alex Van Halen, Michael Anthony,/Edward Van Halen, Alex Van Halen, Michael Anthony, David Lee Roth,315376,10355753,0.99
3080,Me Wise Magic,Edward Van Halen, Alex Van Halen, Michael Anthony,/Edward Van Halen, Alex Van Halen, Michael Anthony, David Lee Roth,366053,12013467,0.99
3081,Runnin' With The Devil,Edward Van Halen, Alex Van Halen, Michael Anthony and David Lee Roth,216032,7056863,0.99
3082,Eruption,Edward Van Halen, Alex Van Halen, Michael Anthony and David Lee Roth,102556,3286026,0.99
3083,You Really Got Me,Ray Davies,158589,5194092,0.99
3084,Ain't Talkin' 'Bout Love,Edward Van Halen, Alex Van Halen, Michael Anthony and David Lee Roth,230060,7617284,0.99
3085,I'm The One,Edward Van Halen, Alex Van Halen, Michael Anthony and David Lee Roth,226507,7373922,0.99
3086,Jamie's Cryin',Edward Van Halen, Alex Van Halen, Michael Anthony and David Lee Roth,210546,6946086,0.99
3087,Atomic Punk,Edward Van Halen, Alex Van Halen, Michael Anthony and David Lee Roth,182073,5908861,0.99
3088,Feel Your Love Tonight,Edward Van Halen, Alex Van Halen, Michael Anthony and David Lee Roth,222850,7293608,0.99
3089,Little Dreamer,Edward Van Halen, Alex Van Halen, Michael Anthony and David Lee Roth,203258,6648122,0.99
3090,Ice Cream Man,John Brim,200306,6573145,0.99
3091,On Fire,Edward Van Halen, Alex Van Halen, Michael Anthony and David Lee Roth,180636,5879235,0.99
3092,Neworld,Van Halen,105639,3495897,0.99
3093,Without You,Van Halen,390295,12619558,0.99
3094,One I Want,Van Halen,330788,10743970,0.99
3095,From Afar,Van Halen,324414,10524554,0.99
3096,Dirty Water Dog,Van Halen,327392,10709202,0.99
3097,Once,Van Halen,462837,15378082,0.99
3098,Fire in the Hole,Van Halen,331728,10846768,0.99
3099,Josephina,Van Halen,342491,11161521,0.99
3100,Year to the Day,Van Halen,514612,16621333,0.99
3101,Primary,Van Halen,86987,2812555,0.99
3102,Ballot or the Bullet,Van Halen,342282,11212955,0.99
3103,How Many Say I,Van Halen,363937,11716855,0.99
3104,Sucker Train Blues,Dave Kushner, Duff, Matt Sorum, Scott Weiland & Slash,267859,8738780,0.99
3105,Do It For The Kids,Dave Kushner, Duff, Matt Sorum, Scott Weiland & Slash,235911,7693331,0.99
3106,Big Machine,Dave Kushner, Duff, Matt Sorum, Scott Weiland & Slash,265613,8673442,0.99
3107,Illegal I Song,Dave Kushner, Duff, Matt Sorum, Scott Weiland & Slash,257750,8483347,0.99
3108,Spectacle,Dave Kushner, Duff, Matt Sorum, Scott Weiland & Slash,221701,7252876,0.99
3109,Fall To Pieces,Dave Kushner, Duff, Matt Sorum, Scott Weiland & Slash,270889,8823096,0.99
3110,Headspace,Dave Kushner, Duff, Matt Sorum, Scott Weiland & Slash,223033,7237986,0.99
3111,Superhuman,Dave Kushner, Duff, Matt Sorum, Scott Weiland & Slash,255921,8365328,0.99
3112,Set Me Free,Dave Kushner, Duff, Matt Sorum, Scott Weiland & Slash,247954,8053388,0.99
3113,You Got No Right,Dave Kushner, Duff, Matt Sorum, Scott Weiland & Slash,335412,10991094,0.99
3114,Slither,Dave Kushner, Duff, Matt Sorum, Scott Weiland & Slash,248398,8118785,0.99
3115,Dirty Little Thing,Dave Kushner, Duff, Keith Nelson, Matt Sorum, Scott Weiland & Slash,237844,7732982,0.99
3116,Loving The Alien,Dave Kushner, Duff, Matt Sorum, Scott Weiland & Slash,348786,11412762,0.99
3117,Pela Luz Dos Olhos Teus,NULL,119196,3905715,0.99
3118,A Bencao E Outros,NULL,421093,14234427,0.99
3119,Tudo Na Mais Santa Paz,NULL,222406,7426757,0.99
3120,O Velho E Aflor,NULL,275121,9126828,0.99
3121,Cotidiano N 2,NULL,55902,1805797,0.99
3122,Adeus,NULL,221884,7259351,0.99
3123,Samba Pra Endrigo,NULL,259265,8823551,0.99
3124,So Por Amor,NULL,236591,7745764,0.99
3125,Meu Pranto Rolou,NULL,181760,6003345,0.99
3126,Mulher Carioca,NULL,191686,6395048,0.99
3127,Um Homem Chamado Alfredo,NULL,151640,4976227,0.99
3128,Samba Do Jato,NULL,220813,7357840,0.99
3129,Oi, La,NULL,167053,5562700,0.99
3130,Vinicius, Poeta Do Encontro,NULL,336431,10858776,0.99
3131,Soneto Da Separacao,NULL,193880,6277511,0.99
3132,Still Of The Night,Sykes,398210,13043817,0.99
3133,Here I Go Again,Marsden,233874,7652473,0.99
3134,Is This Love,Sykes,283924,9262360,0.99
3135,Love Ain't No Stranger,Galley,259395,8490428,0.99
3136,Looking For Love,Sykes,391941,12769847,0.99
